Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-2190,GreenCompute,Monitoring,7778.3,29,Cambridge,60,10,3,2019.57,4,16,2258,bx93vbmr8e@greencompute.com,Inactive
Vendor-2191,GreenCompute,Hardware,24454.4,27,Munich,48,12,3,4228.78,4,14,7159,cff47hjxue@greencompute.com,In Development
Vendor-2192,EcoInfra,Hardware,22687.3,25,Cambridge,60,23,11,2272.04,4,12,5633,_518jh1atq@ecoinfra.com,Cancelled
Vendor-2193,GreenCompute,Monitoring,22798.7,11,Milan,60,23,6,3990.77,4,4,2626,rbaxf1d2q8@greencompute.com,On Hold
Vendor-2194,TechOptima,Renewable Energy,7896.6,25,Graz,60,17,12,1342.18,4,12,10712,urhyol9wh9@techoptima.com,Active
Vendor-2195,CoolIT,Renewable Energy,14723.1,12,Gothenburg,48,7,12,2346.7,2,16,6267,sn88tw7oez@coolit.com,In Development
Vendor-2196,PowerSolutions,Renewable Energy,18707.3,20,Warsaw,36,5,1,731.72,4,18,5936,952rh3t-ju@powersolutions.com,Inactive
Vendor-2197,PowerSolutions,Software,5867.6,16,Milan,48,24,13,1656.03,4,8,7034,5tu6g04el-@powersolutions.com,On Hold
Vendor-2198,TechOptima,Software,5446.5,20,Gothenburg,24,9,5,3484.29,2,10,9971,v9od228i48@techoptima.com,Active
Vendor-2199,GreenCompute,Software,8844.4,23,Graz,36,24,4,2286.89,4,3,4370,su4xcdmwgd@greencompute.com,Pending
Vendor-2200,GreenCompute,Hardware,12364.5,22,Gothenburg,24,8,12,1836.73,4,13,2245,724v3z-na7@greencompute.com,Cancelled
Vendor-2201,PowerSolutions,Monitoring,7652.8,22,Lyon,60,13,13,3304.22,4,11,9494,vivqoabkuk@powersolutions.com,In Development
Vendor-2202,TechOptima,Renewable Energy,8435.3,21,Cambridge,60,16,10,772.25,3,8,3567,i8orp8wyvv@techoptima.com,In Development
Vendor-2203,GreenCompute,Renewable Energy,21337.3,12,Munich,12,23,13,2872.04,3,19,2861,t-er-ex4zw@greencompute.com,Pending
Vendor-2204,GreenCompute,Software,20944.2,15,Lyon,12,18,1,3659.43,4,12,4829,tn44mnsa5u@greencompute.com,Active
Vendor-2205,GreenCompute,Hardware,20517.3,18,Cork,60,8,8,2669.88,4,16,5491,7xrjendn9j@greencompute.com,In Development
Vendor-2206,CoolIT,Software,9809.4,26,Gothenburg,24,17,11,4364.45,4,7,6058,d75twrtef5@coolit.com,In Development
Vendor-2207,CoolIT,Hardware,9368.7,27,Cork,60,9,3,4414.93,4,8,9970,rrzxhq8a7b@coolit.com,Active
Vendor-2208,EcoInfra,Renewable Energy,22750.6,23,Milan,12,16,11,4616.8,4,14,4142,ekg0rd96v-@ecoinfra.com,Pending
Vendor-2209,PowerSolutions,Hardware,22345.5,13,Gothenburg,48,23,9,1610.09,4,14,1754,o0w25pzrmv@powersolutions.com,Inactive
Vendor-2210,TechOptima,Hardware,12353.0,27,Gothenburg,36,18,1,727.16,4,13,6351,00ks_p80qx@techoptima.com,On Hold
Vendor-2211,PowerSolutions,Hardware,16540.7,19,Gothenburg,48,16,9,4145.21,4,10,6016,z-zrleizqd@powersolutions.com,In Development
Vendor-2212,EcoInfra,Renewable Energy,19312.6,25,Graz,60,7,5,2973.61,3,3,10305,bt6zdhw3pa@ecoinfra.com,On Hold
Vendor-2213,PowerSolutions,Renewable Energy,23673.3,21,Milan,48,11,6,3143.24,2,3,7757,eg2gbysqsy@powersolutions.com,Cancelled
Vendor-2214,CoolIT,Software,6195.1,28,Cork,48,6,12,4744.36,5,4,6818,qsg50ls8vg@coolit.com,Cancelled
Vendor-2215,GreenCompute,Software,16429.3,21,Cambridge,48,18,4,1250.49,5,18,1951,3s9fhwrfyi@greencompute.com,Active
Vendor-2216,GreenCompute,Renewable Energy,23338.5,21,Milan,48,24,2,3767.46,5,6,5112,6ooucot5ap@greencompute.com,Active
Vendor-2217,GreenCompute,Renewable Energy,10234.6,23,Cork,36,6,10,1310.35,2,7,5167,1231qc6fsi@greencompute.com,Cancelled
Vendor-2218,EcoInfra,Software,6520.8,22,Graz,12,12,8,4245.66,1,12,8885,fnskbml9jp@ecoinfra.com,In Development
Vendor-2219,GreenCompute,Hardware,7478.7,16,Munich,60,19,1,1082.33,4,4,8722,jtt-akgy67@greencompute.com,In Development
Vendor-2220,GreenCompute,Renewable Energy,6900.5,18,Gothenburg,36,10,8,3310.22,4,5,5355,s6n8powaqj@greencompute.com,Inactive
Vendor-2221,CoolIT,Monitoring,6481.0,10,Munich,60,21,3,4114.46,4,14,7439,9gyma-tqa2@coolit.com,Active
Vendor-2222,GreenCompute,Software,8391.0,16,Cambridge,48,23,4,1515.44,1,14,2514,rpmyy3poh2@greencompute.com,Active
Vendor-2223,TechOptima,Software,18566.4,18,Munich,36,15,10,3875.52,4,19,8179,n-zwbxc6ks@techoptima.com,In Development
Vendor-2224,EcoInfra,Renewable Energy,5505.1,21,Graz,12,13,4,4595.72,2,12,5739,tfm3vdtrdd@ecoinfra.com,Pending
Vendor-2225,PowerSolutions,Renewable Energy,11381.3,13,Porto,24,9,13,4156.95,4,14,1038,_c-o_6r_42@powersolutions.com,Active
Vendor-2226,TechOptima,Software,14614.3,26,Cork,60,9,12,2271.9,4,11,10247,2hw0xz9klw@techoptima.com,In Development
Vendor-2227,PowerSolutions,Renewable Energy,8622.5,21,Munich,12,19,12,4106.53,4,12,9522,zo_69y8zh8@powersolutions.com,Inactive
Vendor-2228,PowerSolutions,Software,7554.9,14,Munich,36,8,3,3435.99,3,11,8315,-55wb02h3c@powersolutions.com,Active
Vendor-2229,PowerSolutions,Software,6179.6,19,Gothenburg,60,12,13,611.3,2,18,8523,1ab4q9n-et@powersolutions.com,Active
Vendor-2230,GreenCompute,Monitoring,24971.6,23,Cambridge,12,12,10,2258.41,4,14,7674,3hguqncu8i@greencompute.com,Cancelled
Vendor-2231,EcoInfra,Software,7949.8,11,Graz,24,14,3,1063.5,4,19,3305,7ch3am5sbu@ecoinfra.com,Active
Vendor-2232,CoolIT,Hardware,18652.9,25,Graz,60,24,13,1682.28,4,4,4569,olc_a04ujv@coolit.com,In Development
Vendor-2233,CoolIT,Hardware,18356.4,17,Cambridge,60,21,5,3694.22,4,17,6394,veehphbua1@coolit.com,Active
Vendor-2234,EcoInfra,Monitoring,17068.9,27,Warsaw,36,7,7,2133.94,5,14,8435,_f8pli3b45@ecoinfra.com,Inactive
Vendor-2235,TechOptima,Hardware,20389.6,29,Cork,36,21,3,2055.4,2,17,5030,xx_r8ka_8o@techoptima.com,Pending
Vendor-2236,EcoInfra,Software,12246.3,20,Munich,24,5,3,3435.1,3,15,7344,dbcsgn8qrm@ecoinfra.com,On Hold
Vendor-2237,PowerSolutions,Software,16685.7,22,Graz,36,20,6,2910.95,2,17,5331,pqxdffmdlk@powersolutions.com,Pending
Vendor-2238,CoolIT,Monitoring,8353.4,28,Cork,24,9,8,2547.72,5,18,9320,yl2p8zjzzg@coolit.com,On Hold
Vendor-2239,GreenCompute,Renewable Energy,12510.2,26,Cork,60,20,8,1687.77,4,7,7677,cgsph_nxmn@greencompute.com,Active
Vendor-2240,CoolIT,Hardware,24482.5,22,Cork,48,5,1,1611.62,5,6,10804,cu81n8idfs@coolit.com,Active
Vendor-2241,CoolIT,Renewable Energy,17566.2,12,Lyon,48,5,12,4479.92,3,17,2462,4z_5tt45vr@coolit.com,On Hold
Vendor-2242,PowerSolutions,Monitoring,8466.5,21,Lyon,48,6,6,1157.54,4,8,9206,pbz0_86tde@powersolutions.com,On Hold
Vendor-2243,PowerSolutions,Renewable Energy,23449.5,25,Cambridge,36,7,3,1457.19,3,7,1851,irj2gb65bf@powersolutions.com,Pending
Vendor-2244,CoolIT,Monitoring,13430.3,20,Milan,48,21,9,3099.76,4,15,9294,kpnxs9ksf-@coolit.com,Active
Vendor-2245,CoolIT,Monitoring,12199.4,18,Warsaw,60,21,1,4896.39,4,5,8351,0dnb1tmx5m@coolit.com,Active
Vendor-2246,TechOptima,Monitoring,13320.9,28,Lyon,48,19,8,3403.57,4,16,1247,4zkvwznw2y@techoptima.com,Inactive
Vendor-2247,PowerSolutions,Monitoring,14426.0,22,Milan,12,5,12,3077.2,3,4,1066,bwmjzuh_o4@powersolutions.com,Active
Vendor-2248,TechOptima,Monitoring,11953.7,26,Munich,24,22,10,4292.26,2,19,9085,kat4--_3b8@techoptima.com,Active
Vendor-2249,TechOptima,Software,8683.0,11,Lyon,60,12,10,3790.58,4,9,8580,4bw33ztv_1@techoptima.com,Active
Vendor-2250,GreenCompute,Hardware,7938.0,15,Milan,12,21,7,4535.64,3,12,10843,2r7vhi28qw@greencompute.com,Active
Vendor-2251,TechOptima,Renewable Energy,15619.1,27,Munich,60,17,4,4472.32,5,18,5239,balf48gkfh@techoptima.com,On Hold
Vendor-2252,PowerSolutions,Renewable Energy,9695.1,14,Gothenburg,48,12,8,2276.61,4,16,6408,onzz54hwvf@powersolutions.com,Active
Vendor-2253,PowerSolutions,Hardware,22746.2,22,Cambridge,12,16,9,3297.29,2,10,1845,59p0-jjj1g@powersolutions.com,Inactive
Vendor-2254,CoolIT,Renewable Energy,23172.7,25,Milan,24,20,2,905.67,2,19,8242,irxl1kvyri@coolit.com,Active
Vendor-2255,TechOptima,Hardware,11675.9,23,Lyon,60,15,10,2744.09,4,19,8157,06y8mq07ir@techoptima.com,Active
Vendor-2256,GreenCompute,Renewable Energy,8481.9,12,Cambridge,60,10,8,3641.6,4,8,2269,zthe4otw3b@greencompute.com,In Development
Vendor-2257,EcoInfra,Monitoring,20506.8,23,Lyon,60,9,13,4535.4,4,14,10616,hs9voxi1n4@ecoinfra.com,On Hold
Vendor-2258,CoolIT,Software,7018.1,21,Porto,48,20,5,2533.32,4,4,2482,flc91dfrki@coolit.com,On Hold
Vendor-2259,CoolIT,Renewable Energy,22759.5,25,Warsaw,36,5,2,4227.69,2,16,1931,5eu8y9l0jo@coolit.com,Active
Vendor-2260,GreenCompute,Monitoring,12758.4,13,Munich,36,5,3,4029.12,4,16,5905,ojo0gqg_m4@greencompute.com,Pending
Vendor-2261,PowerSolutions,Monitoring,9688.2,26,Warsaw,36,14,12,1858.71,4,8,2111,ij4ehzr-56@powersolutions.com,In Development
Vendor-2262,GreenCompute,Monitoring,22068.9,23,Lyon,24,24,1,3537.54,4,5,7003,t9t9cjz3_v@greencompute.com,In Development
Vendor-2263,GreenCompute,Software,17866.2,19,Gothenburg,60,17,2,4297.7,4,10,8315,apxbli--z8@greencompute.com,On Hold
Vendor-2264,PowerSolutions,Software,5511.1,11,Gothenburg,36,18,10,1798.34,4,10,9973,e4pysana5p@powersolutions.com,Active
Vendor-2265,CoolIT,Hardware,24393.5,11,Cambridge,36,18,4,1142.92,4,9,3819,nr4r4m7lo4@coolit.com,Active
Vendor-2266,PowerSolutions,Monitoring,24604.2,16,Cork,60,8,1,1000.81,4,5,2572,ev4dm04q7e@powersolutions.com,Pending
Vendor-2267,EcoInfra,Monitoring,21879.3,14,Munich,60,13,9,953.13,4,9,4886,lw1ns8endx@ecoinfra.com,Inactive
Vendor-2268,TechOptima,Renewable Energy,21655.1,13,Gothenburg,24,13,1,1922.94,4,16,7070,902-ayuo-7@techoptima.com,Active
Vendor-2269,PowerSolutions,Software,7220.0,29,Cork,24,6,10,2681.52,4,16,2414,r9r59aknzl@powersolutions.com,In Development
Vendor-2270,EcoInfra,Software,6955.4,17,Cork,24,7,8,3182.79,4,6,3631,6phwoarap_@ecoinfra.com,In Development
Vendor-2271,GreenCompute,Renewable Energy,6218.1,13,Milan,36,5,9,1550.3,4,8,4013,j02m30r3_x@greencompute.com,In Development
Vendor-2272,EcoInfra,Hardware,11418.3,10,Lyon,60,12,2,2364.85,1,9,10534,s1355x6ef8@ecoinfra.com,Active
Vendor-2273,TechOptima,Renewable Energy,9262.7,13,Lyon,36,21,9,4173.32,2,9,3935,j2jqca_-23@techoptima.com,Active
Vendor-2274,CoolIT,Hardware,11421.5,27,Cork,36,13,9,3404.44,4,13,9383,r6h5ftuwlc@coolit.com,Inactive
Vendor-2275,GreenCompute,Software,18146.8,13,Gothenburg,24,17,12,1590.05,3,11,3733,khj1pls_-m@greencompute.com,On Hold
Vendor-2276,EcoInfra,Hardware,10359.0,28,Graz,48,13,10,4797.89,4,6,8892,bnoy_x-02p@ecoinfra.com,In Development
Vendor-2277,CoolIT,Renewable Energy,14714.2,18,Munich,60,23,5,1600.24,3,5,6174,_fk4nh3t8c@coolit.com,Active
Vendor-2278,EcoInfra,Software,18619.6,12,Cambridge,60,24,13,2041.47,1,17,5244,97z6tm9e2y@ecoinfra.com,On Hold
Vendor-2279,CoolIT,Renewable Energy,8067.7,16,Warsaw,60,14,5,1759.21,3,3,5717,i1i0o3j37f@coolit.com,On Hold
Vendor-2280,EcoInfra,Renewable Energy,24827.6,23,Milan,36,18,1,777.59,3,9,10165,4znsstpey-@ecoinfra.com,Active
Vendor-2281,EcoInfra,Renewable Energy,22363.5,26,Munich,36,18,10,3570.44,4,16,8815,oak0hregw3@ecoinfra.com,Cancelled
Vendor-2282,GreenCompute,Renewable Energy,19719.2,23,Milan,12,8,9,804.65,5,11,10412,yqx2ykdngf@greencompute.com,Pending
Vendor-2283,GreenCompute,Software,24775.8,10,Lyon,36,9,5,4739.52,4,13,4648,3fwqlgse_t@greencompute.com,Active
Vendor-2284,GreenCompute,Software,6695.4,13,Graz,36,21,8,1270.47,4,4,5161,ihzxpbyx12@greencompute.com,Inactive
Vendor-2285,EcoInfra,Software,6045.6,10,Milan,60,7,5,4736.5,4,16,1720,9ycd72b88l@ecoinfra.com,Active
Vendor-2286,GreenCompute,Hardware,10136.8,13,Porto,24,14,2,1358.1,3,8,10726,o7nnootmj1@greencompute.com,Cancelled
Vendor-2287,EcoInfra,Renewable Energy,11722.8,18,Milan,48,22,4,1172.17,2,6,9990,-i8qloearp@ecoinfra.com,Active
Vendor-2288,TechOptima,Renewable Energy,18304.8,14,Cork,12,10,6,529.76,4,15,2214,247jcyfimx@techoptima.com,Active
Vendor-2289,EcoInfra,Renewable Energy,24949.9,23,Cambridge,60,19,13,1672.9,3,13,9650,xpycv5oly-@ecoinfra.com,Cancelled
Vendor-2290,EcoInfra,Monitoring,23163.4,14,Munich,24,9,6,3774.06,4,10,5074,pb9rx479lc@ecoinfra.com,Pending
Vendor-2291,EcoInfra,Software,18012.5,14,Cork,24,15,12,3804.92,4,6,9906,qm85ttoq5b@ecoinfra.com,Active
Vendor-2292,CoolIT,Software,9119.3,28,Milan,36,5,12,500.05,4,17,9698,przp62ebch@coolit.com,On Hold
Vendor-2293,GreenCompute,Hardware,16115.3,13,Cambridge,36,24,12,1118.99,5,19,2882,lr5dkh1k0k@greencompute.com,Active
Vendor-2294,EcoInfra,Hardware,20049.9,19,Graz,48,12,13,795.99,3,3,2463,wq12c_9pem@ecoinfra.com,In Development
Vendor-2295,PowerSolutions,Hardware,20835.0,21,Graz,48,5,9,1628.14,3,18,10392,xi3_k5irgv@powersolutions.com,In Development
Vendor-2296,GreenCompute,Hardware,24794.4,15,Lyon,60,6,7,1685.68,1,7,4440,m2bzqlobvr@greencompute.com,Cancelled
Vendor-2297,GreenCompute,Renewable Energy,6307.2,20,Graz,12,23,4,1796.36,4,19,3116,shg0vpxsw6@greencompute.com,In Development
Vendor-2298,GreenCompute,Monitoring,23847.4,14,Cambridge,24,16,6,3860.94,3,13,6870,ci_-ekbpgg@greencompute.com,Inactive
Vendor-2299,GreenCompute,Renewable Energy,8306.8,14,Gothenburg,12,23,3,1360.85,4,19,8911,7zd4zxotff@greencompute.com,Cancelled
Vendor-2300,CoolIT,Renewable Energy,17706.3,25,Milan,60,13,5,1861.94,4,7,6212,8fsis0kcsz@coolit.com,Active
Vendor-2301,PowerSolutions,Hardware,18427.8,15,Lyon,36,20,9,1996.89,3,13,9356,7-ynxb1izq@powersolutions.com,Active
Vendor-2302,PowerSolutions,Monitoring,10434.9,18,Lyon,48,5,10,901.46,1,8,3857,0synkodm_r@powersolutions.com,Active
Vendor-2303,EcoInfra,Monitoring,8136.8,15,Lyon,36,7,4,4837.03,3,4,3056,txwyyz6j12@ecoinfra.com,Inactive
Vendor-2304,PowerSolutions,Monitoring,11227.8,25,Porto,60,12,9,533.83,3,8,8430,wh47owmiaq@powersolutions.com,Active
Vendor-2305,PowerSolutions,Renewable Energy,10923.2,15,Gothenburg,48,10,13,4822.33,4,3,5416,pprtg2in7i@powersolutions.com,Cancelled
Vendor-2306,CoolIT,Monitoring,20839.4,22,Porto,36,17,6,1017.43,4,19,3293,_vdti8u06l@coolit.com,Active
Vendor-2307,TechOptima,Hardware,9216.1,15,Lyon,48,21,3,1985.99,3,3,7834,jbwwvg2fgo@techoptima.com,Active
Vendor-2308,PowerSolutions,Monitoring,19577.1,29,Warsaw,24,11,10,2925.36,4,13,8386,j84m_gwbf4@powersolutions.com,In Development
Vendor-2309,PowerSolutions,Hardware,7986.8,25,Milan,48,20,3,4962.21,3,14,2663,5k-glh49km@powersolutions.com,On Hold
Vendor-2310,EcoInfra,Monitoring,13052.7,22,Warsaw,48,11,8,3627.3,3,19,9123,ux-2uy2egl@ecoinfra.com,Pending
Vendor-2311,TechOptima,Renewable Energy,8385.9,25,Gothenburg,12,14,1,3151.72,4,19,5832,3tf8wkxtz3@techoptima.com,In Development
Vendor-2312,CoolIT,Hardware,23549.8,21,Cambridge,36,13,5,2529.68,4,9,7713,rxr0bptydi@coolit.com,Pending
Vendor-2313,EcoInfra,Hardware,21099.6,20,Milan,12,17,13,4509.89,4,19,10590,fp7i8a2fnp@ecoinfra.com,Active
Vendor-2314,TechOptima,Software,5351.0,28,Lyon,60,12,3,2928.81,4,3,6708,ycqyxygs55@techoptima.com,Active
Vendor-2315,CoolIT,Renewable Energy,12160.4,12,Milan,24,15,6,1292.9,4,7,7532,o29mqai7n5@coolit.com,Inactive
Vendor-2316,GreenCompute,Hardware,11975.8,11,Gothenburg,60,11,9,1667.72,4,19,8970,015c240aa6@greencompute.com,On Hold
Vendor-2317,PowerSolutions,Renewable Energy,14555.4,10,Milan,24,22,5,3423.79,4,8,2020,75xxx0mi_d@powersolutions.com,Inactive
Vendor-2318,PowerSolutions,Hardware,9356.9,22,Cork,24,16,13,2460.73,4,10,6959,d08nqz682_@powersolutions.com,In Development
Vendor-2319,CoolIT,Renewable Energy,15676.1,12,Gothenburg,12,17,9,4676.17,2,4,1579,w2t4olq42o@coolit.com,Inactive
Vendor-2320,GreenCompute,Monitoring,11386.7,15,Gothenburg,48,24,1,2361.3,1,10,2977,36l-ww3lw_@greencompute.com,In Development
Vendor-2321,EcoInfra,Software,13277.4,11,Cork,12,21,13,3702.91,4,6,3091,sa29klv5uu@ecoinfra.com,In Development
Vendor-2322,EcoInfra,Renewable Energy,13307.8,20,Munich,36,24,8,4541.85,3,17,5901,l5ptd6g5w-@ecoinfra.com,Active
Vendor-2323,GreenCompute,Monitoring,20971.6,17,Milan,36,11,12,1254.59,3,3,3509,n4p-xn_n08@greencompute.com,Active
Vendor-2324,EcoInfra,Hardware,17153.1,18,Porto,60,17,2,2889.75,4,18,6706,qkfjydqxs6@ecoinfra.com,Cancelled
Vendor-2325,GreenCompute,Software,11716.0,21,Lyon,24,5,3,2930.2,3,18,3890,fgng9vu27q@greencompute.com,Active
Vendor-2326,TechOptima,Software,21322.2,11,Cork,60,14,13,1288.68,4,16,6529,sgzc5xjfi5@techoptima.com,Active
Vendor-2327,CoolIT,Renewable Energy,10321.9,27,Cambridge,12,19,4,4070.41,4,6,7657,h-fl7fqdep@coolit.com,Active
Vendor-2328,PowerSolutions,Monitoring,8540.6,18,Lyon,24,18,4,625.42,4,17,9656,8q8ui7iwh7@powersolutions.com,Inactive
Vendor-2329,PowerSolutions,Renewable Energy,7065.1,13,Munich,48,6,9,2160.16,4,10,6884,nv8dkauot3@powersolutions.com,Cancelled
Vendor-2330,CoolIT,Renewable Energy,18602.2,21,Gothenburg,60,21,7,1864.56,4,4,5430,yubuj_g0dn@coolit.com,Cancelled
Vendor-2331,GreenCompute,Software,10623.5,22,Munich,48,23,10,1851.39,4,14,9749,466w-imgki@greencompute.com,On Hold
Vendor-2332,PowerSolutions,Monitoring,13201.5,13,Milan,12,18,5,530.61,2,14,9013,8sfwdjijpb@powersolutions.com,Pending
Vendor-2333,TechOptima,Monitoring,23372.5,24,Cork,12,5,3,4388.18,2,6,3609,v0a252794p@techoptima.com,Cancelled
Vendor-2334,TechOptima,Renewable Energy,14248.0,26,Lyon,36,20,11,1608.97,4,18,10681,71ln8yacns@techoptima.com,Active
Vendor-2335,TechOptima,Renewable Energy,9613.1,17,Warsaw,48,19,12,3327.29,4,8,2547,dyx4yzjqfb@techoptima.com,Inactive
Vendor-2336,CoolIT,Renewable Energy,19467.3,17,Gothenburg,60,14,12,3270.96,4,16,10772,0mjc50ly5m@coolit.com,In Development
Vendor-2337,GreenCompute,Software,19975.1,18,Warsaw,36,10,12,1267.29,2,11,10132,3cnlo5w8vk@greencompute.com,Active
Vendor-2338,EcoInfra,Hardware,24807.2,28,Lyon,48,5,13,2535.06,2,15,10112,a537-ddzid@ecoinfra.com,Active
Vendor-2339,CoolIT,Software,7307.8,19,Gothenburg,12,18,3,1762.3,4,9,5794,x4lhycf8vg@coolit.com,In Development
Vendor-2340,TechOptima,Hardware,10586.7,20,Graz,60,10,4,3259.83,4,11,10975,9649z-r5k0@techoptima.com,Active
Vendor-2341,EcoInfra,Monitoring,9038.6,23,Graz,48,8,3,2791.96,3,11,2112,o972xd1zsz@ecoinfra.com,In Development
Vendor-2342,CoolIT,Monitoring,16115.6,12,Graz,24,11,11,564.12,4,5,10075,f8rqz4yfgl@coolit.com,In Development
Vendor-2343,GreenCompute,Software,23673.0,19,Gothenburg,48,15,11,1750.76,4,3,8091,l0h5ku4r_p@greencompute.com,On Hold
Vendor-2344,GreenCompute,Renewable Energy,16310.2,11,Porto,24,5,10,2333.57,4,15,10419,98055vz0je@greencompute.com,In Development
Vendor-2345,GreenCompute,Monitoring,9955.8,27,Cambridge,12,11,5,4391.84,2,3,10836,4fe1xv62c0@greencompute.com,On Hold
Vendor-2346,CoolIT,Renewable Energy,12922.8,17,Gothenburg,12,8,7,4157.45,2,19,3690,qxckthkk--@coolit.com,On Hold
Vendor-2347,GreenCompute,Hardware,20461.2,12,Munich,24,9,5,4572.24,4,18,9603,26ugaw7p6o@greencompute.com,Pending
Vendor-2348,TechOptima,Software,15192.1,17,Lyon,24,14,13,3173.3,3,11,10271,f88e80impv@techoptima.com,Active
Vendor-2349,CoolIT,Monitoring,9178.1,29,Graz,12,22,13,1915.15,4,16,10428,r24us96-ko@coolit.com,On Hold
Vendor-2350,EcoInfra,Hardware,18927.7,17,Munich,12,9,5,2229.38,4,11,1564,t22h1s5sav@ecoinfra.com,Active
Vendor-2351,PowerSolutions,Renewable Energy,18955.1,14,Porto,36,12,1,1721.52,1,15,1897,ps2s8wdkwg@powersolutions.com,Active
Vendor-2352,PowerSolutions,Software,24211.8,11,Warsaw,36,12,10,1664.06,1,6,6652,w0ceb55jr-@powersolutions.com,In Development
Vendor-2353,TechOptima,Hardware,22073.9,19,Cork,12,12,10,3710.53,5,19,2945,d8kvs1ary4@techoptima.com,Inactive
Vendor-2354,TechOptima,Software,21953.4,26,Porto,12,18,12,3791.58,4,15,9180,70vmsy8ubp@techoptima.com,Pending
Vendor-2355,EcoInfra,Hardware,23040.9,17,Milan,24,15,7,2237.65,4,9,2245,usvbwtx0jq@ecoinfra.com,Active
Vendor-2356,CoolIT,Monitoring,17498.0,10,Gothenburg,60,6,1,2335.38,4,3,2817,b_4-3q-usx@coolit.com,In Development
Vendor-2357,TechOptima,Monitoring,14556.5,17,Cambridge,60,9,6,3175.37,3,17,9150,rjctqqepat@techoptima.com,On Hold
Vendor-2358,PowerSolutions,Hardware,5958.0,12,Lyon,12,6,1,2942.99,2,14,6249,bd94-jwnez@powersolutions.com,Active
Vendor-2359,CoolIT,Software,12895.0,24,Cork,12,23,10,2508.65,5,3,9661,zxi66ulsxo@coolit.com,Active
Vendor-2360,EcoInfra,Monitoring,14999.2,14,Cork,36,22,5,1190.13,4,11,5736,4hgfzajoa7@ecoinfra.com,Active
Vendor-2361,TechOptima,Monitoring,23870.5,29,Warsaw,48,14,12,824.93,4,16,4221,0-0yucs48e@techoptima.com,Active
Vendor-2362,PowerSolutions,Monitoring,15869.5,25,Cambridge,24,16,6,2560.64,4,9,10284,euq080mwej@powersolutions.com,Active
Vendor-2363,GreenCompute,Hardware,16902.2,15,Munich,48,17,3,2055.24,3,10,7036,kbv_v2j4u7@greencompute.com,On Hold
Vendor-2364,TechOptima,Renewable Energy,17661.2,17,Cork,60,10,9,1091.84,5,10,7428,76dqkk21q5@techoptima.com,Inactive
Vendor-2365,GreenCompute,Hardware,23427.9,19,Porto,36,15,9,4719.35,3,12,10089,j0fgj7o9t1@greencompute.com,Cancelled
Vendor-2366,CoolIT,Hardware,12886.4,24,Graz,36,9,5,2208.12,1,11,6342,qtcuqcap35@coolit.com,In Development
Vendor-2367,CoolIT,Hardware,23297.6,19,Warsaw,36,14,9,3695.42,1,7,9353,isqnqqass0@coolit.com,Active
Vendor-2368,EcoInfra,Hardware,16624.6,27,Warsaw,60,19,2,1831.28,5,16,10106,21h1ua2rcy@ecoinfra.com,Active
Vendor-2369,TechOptima,Hardware,6116.5,21,Graz,60,9,1,758.31,3,7,2976,mqnz7pyrg5@techoptima.com,In Development
Vendor-2370,CoolIT,Renewable Energy,13069.4,20,Warsaw,24,14,3,4509.32,2,6,8778,khbea5u1ny@coolit.com,Active
Vendor-2371,TechOptima,Hardware,6740.2,11,Cambridge,36,9,3,4342.15,4,12,6644,d1kdqix5is@techoptima.com,On Hold
Vendor-2372,PowerSolutions,Monitoring,9201.0,16,Milan,36,19,8,666.36,4,4,2124,h72o4v6__4@powersolutions.com,In Development
Vendor-2373,PowerSolutions,Renewable Energy,12236.5,10,Cork,48,16,2,4117.99,4,18,7823,c37dckhz_9@powersolutions.com,On Hold
Vendor-2374,PowerSolutions,Hardware,24231.3,24,Milan,48,16,12,4880.48,2,5,1011,lwftfg9lz9@powersolutions.com,In Development
Vendor-2375,TechOptima,Monitoring,16751.8,25,Cambridge,36,14,7,732.03,5,17,10614,uz0ay_s1ls@techoptima.com,Active
Vendor-2376,EcoInfra,Monitoring,24665.1,12,Munich,12,9,6,4189.33,4,9,9028,qcywyhkgxy@ecoinfra.com,Pending
Vendor-2377,EcoInfra,Monitoring,11134.1,20,Munich,36,5,6,3850.81,4,13,10494,ypfb_p4629@ecoinfra.com,Active
Vendor-2378,CoolIT,Renewable Energy,18371.7,17,Lyon,12,7,6,1697.31,4,13,8227,w2v8r8wsob@coolit.com,Pending
Vendor-2379,PowerSolutions,Software,15949.0,23,Warsaw,48,11,5,3685.74,2,14,10700,6vu5-h2pbw@powersolutions.com,Active
Vendor-2380,GreenCompute,Hardware,12818.7,22,Warsaw,24,18,12,2044.03,4,14,10129,sz_1kk3yt-@greencompute.com,Active
Vendor-2381,CoolIT,Software,23162.5,16,Lyon,60,16,7,1761.84,4,14,10147,0ulzx6dz_s@coolit.com,Active
Vendor-2382,EcoInfra,Software,14404.4,16,Cork,24,14,10,1094.5,1,8,10792,psnoq2by_5@ecoinfra.com,Active
Vendor-2383,TechOptima,Hardware,12860.4,25,Munich,24,23,12,4633.67,5,4,7124,sqtqm6a5qe@techoptima.com,Active
