Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-2165,GreenCompute,Software,10605.8,22,Vienna,48,7,1,1712.39,3,18,2869,5wihmmi6ev@greencompute.com,In Development
Vendor-2166,CoolIT,Hardware,19998.4,21,Dublin,60,10,4,1566.25,3,19,6929,0vhno91jva@coolit.com,In Development
Vendor-2167,TechOptima,Renewable Energy,6530.4,26,Lisbon,48,23,9,1637.33,3,19,9233,i4uegsllc6@techoptima.com,Active
Vendor-2168,PowerSolutions,Renewable Energy,19044.9,27,Rome,36,12,9,3034.3,3,18,2090,cdx9kfxl2j@powersolutions.com,On Hold
Vendor-2169,PowerSolutions,Renewable Energy,21693.5,11,Stockholm,12,5,8,4153.35,4,16,2230,40v0srz0a7@powersolutions.com,Inactive
Vendor-2170,EcoInfra,Software,23642.6,25,Rome,12,17,11,4820.82,4,3,3368,hq6yofig6w@ecoinfra.com,Active
Vendor-2171,PowerSolutions,Renewable Energy,17851.1,14,Amsterdam,48,10,6,537.81,5,6,4456,d2pru6tz3_@powersolutions.com,Active
Vendor-2172,CoolIT,Software,11306.4,10,London,60,19,5,1508.2,3,9,3951,te8qgns7v-@coolit.com,Active
Vendor-2173,EcoInfra,Monitoring,18066.7,24,Paris,36,21,9,2596.23,1,7,5149,m63fgp0yko@ecoinfra.com,Active
Vendor-2174,TechOptima,Monitoring,8530.3,11,Lisbon,12,20,5,4949.56,4,6,9717,5x7b2z37m8@techoptima.com,Active
Vendor-2175,CoolIT,Monitoring,18944.9,29,Dublin,60,11,10,4388.28,5,6,7009,28fb4355-9@coolit.com,Inactive
Vendor-2176,EcoInfra,Hardware,22530.3,23,Amsterdam,24,22,9,1926.38,4,7,2805,v0_3y6oofm@ecoinfra.com,Active
Vendor-2177,EcoInfra,Renewable Energy,24071.7,22,Dublin,36,8,12,2034.34,5,12,1921,6dj1l-ay7u@ecoinfra.com,In Development
Vendor-2178,PowerSolutions,Software,8699.8,21,Vienna,24,16,7,622.08,4,18,10526,ya2l822204@powersolutions.com,Active
Vendor-2179,TechOptima,Hardware,17358.5,11,Berlin,60,8,4,3774.77,4,5,6331,4f_6ju-xob@techoptima.com,Inactive
Vendor-2180,GreenCompute,Renewable Energy,24628.9,26,Paris,24,15,10,3960.24,3,6,10421,8akb4kze_w@greencompute.com,Pending
Vendor-2181,EcoInfra,Software,17535.8,23,Lisbon,12,17,10,1554.57,2,9,3404,2nz_8d66z1@ecoinfra.com,Active
Vendor-2182,CoolIT,Renewable Energy,23855.7,20,Amsterdam,48,13,10,4212.38,4,6,8910,y9od9jfboz@coolit.com,Active
Vendor-2183,PowerSolutions,Software,13773.2,13,Rome,12,18,2,2809.14,4,14,3549,-sb4_n9kxo@powersolutions.com,Active
Vendor-2184,PowerSolutions,Monitoring,20816.5,10,Dublin,48,22,11,2597.26,3,3,10836,kwzz4v0uru@powersolutions.com,Inactive
Vendor-2185,TechOptima,Monitoring,6691.2,12,Amsterdam,48,13,7,2380.49,4,6,1762,0m2u75px30@techoptima.com,Active
Vendor-2186,CoolIT,Renewable Energy,9180.9,16,London,60,17,8,3174.37,5,13,5789,51-270wdjf@coolit.com,Cancelled
Vendor-2187,PowerSolutions,Software,7348.5,10,Dublin,48,15,1,3012.87,3,17,4101,nic739ty8n@powersolutions.com,Pending
Vendor-2188,CoolIT,Renewable Energy,6128.4,11,Vienna,24,16,13,3757.29,1,19,4766,x8tbzl7ffq@coolit.com,Inactive
Vendor-2189,PowerSolutions,Hardware,13875.5,19,Stockholm,48,10,13,2644.19,4,6,5038,kiqbilpaqa@powersolutions.com,Active
Vendor-2190,GreenCompute,Software,22069.9,24,Berlin,60,22,10,1561.82,5,16,2071,cmqeq2jp2m@greencompute.com,Cancelled
Vendor-2191,CoolIT,Monitoring,10574.5,16,Berlin,36,8,6,1141.56,2,18,2795,utm4nk58tn@coolit.com,On Hold
Vendor-2192,CoolIT,Software,9719.2,14,Amsterdam,12,24,4,1386.28,4,4,6699,7-islxs6h4@coolit.com,Pending
Vendor-2193,EcoInfra,Monitoring,20177.3,25,Lisbon,36,11,9,2050.38,4,10,5950,bd784_c_th@ecoinfra.com,Inactive
Vendor-2194,CoolIT,Hardware,10267.8,18,Amsterdam,48,13,11,4725.85,4,15,2009,5p9-rkmk7l@coolit.com,In Development
Vendor-2195,PowerSolutions,Software,17182.6,14,Dublin,60,6,7,3636.11,4,6,8136,hdn_xv3ksj@powersolutions.com,Cancelled
Vendor-2196,EcoInfra,Software,8200.4,11,Amsterdam,12,11,12,2397.87,2,16,6183,ufjk7e069r@ecoinfra.com,On Hold
Vendor-2197,EcoInfra,Software,13081.1,19,Amsterdam,36,15,5,1206.75,4,6,4522,2xevwxjasp@ecoinfra.com,In Development
Vendor-2198,CoolIT,Monitoring,15910.8,25,Dublin,48,18,6,3800.63,3,14,2013,a6pwllzf4_@coolit.com,Inactive
Vendor-2199,EcoInfra,Renewable Energy,24943.5,19,London,36,18,5,2412.96,3,16,6947,1lr-3jjzgb@ecoinfra.com,Inactive
Vendor-2200,CoolIT,Monitoring,22105.0,27,Stockholm,48,22,9,3963.37,4,13,10388,tu1fdk-ieu@coolit.com,Active
Vendor-2201,CoolIT,Hardware,5277.7,15,Rome,60,13,9,4191.25,4,19,2896,onqo5d6ia7@coolit.com,Active
Vendor-2202,EcoInfra,Monitoring,17718.1,29,Stockholm,12,22,11,3138.83,4,8,4727,om-w5ngxw_@ecoinfra.com,Pending
Vendor-2203,PowerSolutions,Renewable Energy,17891.8,23,Vienna,48,9,10,4162.17,4,16,8424,8nfhqgsw3e@powersolutions.com,Inactive
Vendor-2204,EcoInfra,Software,16011.3,25,Dublin,24,22,11,3107.15,5,18,7801,7lxh72t113@ecoinfra.com,Active
Vendor-2205,TechOptima,Software,5544.6,11,Berlin,36,11,8,2777.08,3,19,10896,j7lnmi0z_o@techoptima.com,Inactive
Vendor-2206,CoolIT,Hardware,10592.4,26,Dublin,60,20,13,3951.44,4,4,2841,f3h3ik5md1@coolit.com,Inactive
Vendor-2207,GreenCompute,Renewable Energy,9061.4,29,Dublin,24,14,7,2374.52,4,12,4318,pga522o3i7@greencompute.com,On Hold
Vendor-2208,GreenCompute,Software,5703.1,11,Paris,48,9,5,3293.62,3,11,7550,0bzl2eg6j4@greencompute.com,Active
Vendor-2209,GreenCompute,Software,22704.1,29,Lisbon,48,11,8,2230.22,4,9,9316,eplf1onf0_@greencompute.com,On Hold
Vendor-2210,GreenCompute,Renewable Energy,16759.0,14,Berlin,48,18,3,4716.86,3,11,2634,p84pum855v@greencompute.com,Active
Vendor-2211,CoolIT,Software,10203.8,18,London,12,19,12,3679.24,4,8,10911,q-q9j1pjsu@coolit.com,In Development
Vendor-2212,CoolIT,Hardware,22679.6,27,London,36,5,10,4420.87,4,15,10837,smmmfpfagq@coolit.com,Inactive
Vendor-2213,EcoInfra,Software,21995.7,22,Stockholm,48,16,10,2870.54,2,18,7987,ygxxj5dzcr@ecoinfra.com,Pending
Vendor-2214,EcoInfra,Monitoring,9571.3,15,Berlin,36,19,1,4490.05,1,3,6225,ei5j8o38hk@ecoinfra.com,Active
Vendor-2215,GreenCompute,Hardware,9673.9,21,Vienna,36,15,2,2985.63,1,17,7082,43r4nr-a5c@greencompute.com,On Hold
Vendor-2216,CoolIT,Renewable Energy,8610.5,28,Lisbon,60,11,9,3896.77,4,6,3405,ffx0s2eecf@coolit.com,Active
Vendor-2217,EcoInfra,Hardware,8783.9,24,Amsterdam,24,22,2,3854.97,4,7,8309,54y95-4ty7@ecoinfra.com,Inactive
Vendor-2218,EcoInfra,Software,19648.9,16,Stockholm,12,12,7,895.37,2,11,3881,rs10ric2p4@ecoinfra.com,Inactive
Vendor-2219,EcoInfra,Monitoring,9797.0,23,Stockholm,60,8,2,2155.74,2,11,3008,nvkrm1zgu3@ecoinfra.com,In Development
Vendor-2220,CoolIT,Hardware,21603.5,28,London,60,18,5,4954.08,3,19,2237,dq8bjtp2l-@coolit.com,Cancelled
Vendor-2221,TechOptima,Renewable Energy,24351.3,13,London,24,6,2,1463.5,4,17,7108,nnay43fdle@techoptima.com,Cancelled
Vendor-2222,GreenCompute,Software,6115.4,21,Amsterdam,24,6,5,2111.37,5,5,8232,7u-u4t4w_p@greencompute.com,Inactive
Vendor-2223,EcoInfra,Monitoring,15579.4,16,Lisbon,12,18,9,4899.92,3,12,7102,mblwsdvu5k@ecoinfra.com,Inactive
Vendor-2224,EcoInfra,Renewable Energy,5706.1,18,Berlin,36,16,11,1990.06,4,7,5732,9-l5his3oi@ecoinfra.com,Inactive
Vendor-2225,GreenCompute,Monitoring,11597.8,11,Vienna,48,6,4,4209.99,2,7,1587,9uog3st4ki@greencompute.com,Cancelled
Vendor-2226,CoolIT,Hardware,23704.2,21,Stockholm,36,11,3,2454.47,3,7,1370,8oidsy6wvq@coolit.com,Cancelled
Vendor-2227,PowerSolutions,Hardware,12323.3,12,Dublin,36,9,13,4704.57,2,5,5889,8rjaa56aoa@powersolutions.com,In Development
Vendor-2228,GreenCompute,Software,18778.2,23,Amsterdam,60,11,13,3196.34,2,5,6644,pctz5szgc2@greencompute.com,Cancelled
Vendor-2229,GreenCompute,Hardware,15737.1,21,Lisbon,24,18,2,4873.19,3,8,6247,-qg8_nglu5@greencompute.com,Inactive
Vendor-2230,PowerSolutions,Renewable Energy,16745.2,19,Amsterdam,48,11,6,998.24,2,11,6533,h9c0wko1aa@powersolutions.com,Active
Vendor-2231,PowerSolutions,Renewable Energy,24886.3,22,Dublin,48,9,5,1718.34,3,7,4963,q9tkw9l611@powersolutions.com,On Hold
Vendor-2232,GreenCompute,Renewable Energy,21409.9,28,Amsterdam,12,15,9,3191.97,2,4,6794,s0jz8dh38g@greencompute.com,In Development
Vendor-2233,EcoInfra,Software,23388.5,23,Stockholm,60,20,5,1009.44,4,8,7752,c74riuc-xn@ecoinfra.com,Active
Vendor-2234,PowerSolutions,Monitoring,18354.8,21,London,24,19,6,3836.88,1,13,6220,kzt2yonzby@powersolutions.com,Active
Vendor-2235,TechOptima,Renewable Energy,13058.6,15,Berlin,24,11,11,4694.91,4,6,4758,ge4peymd_0@techoptima.com,Active
Vendor-2236,TechOptima,Software,12583.7,28,Berlin,24,20,2,3369.66,3,15,6820,xdywickon-@techoptima.com,Active
Vendor-2237,GreenCompute,Monitoring,24385.4,22,Paris,60,18,9,3653.72,4,17,7730,kq-vje-bfi@greencompute.com,Pending
Vendor-2238,EcoInfra,Hardware,10955.6,20,Berlin,12,15,9,1205.92,4,4,3783,bdd3ut77bs@ecoinfra.com,On Hold
Vendor-2239,PowerSolutions,Software,8721.0,23,Amsterdam,12,15,4,3374.87,2,5,7110,im7qijtxhd@powersolutions.com,Active
Vendor-2240,GreenCompute,Software,7596.3,15,Lisbon,36,24,9,2456.48,5,3,6923,3yi3vgb7hg@greencompute.com,Cancelled
Vendor-2241,PowerSolutions,Monitoring,15880.6,23,Lisbon,48,15,2,3893.53,4,16,10229,ubjc_ccrmp@powersolutions.com,On Hold
Vendor-2242,TechOptima,Software,19137.2,28,London,60,18,12,1877.53,4,18,2970,poqxj9-sqv@techoptima.com,Inactive
Vendor-2243,EcoInfra,Hardware,14791.8,20,Dublin,12,11,10,3490.64,5,8,9043,aag7sbsbjm@ecoinfra.com,Active
Vendor-2244,TechOptima,Renewable Energy,23034.6,26,Vienna,24,8,4,847.65,3,9,10113,05cetvahsk@techoptima.com,Cancelled
Vendor-2245,CoolIT,Software,19756.6,13,Lisbon,48,13,7,1897.56,3,10,1949,7rp396_rcc@coolit.com,Active
Vendor-2246,TechOptima,Software,8449.4,17,Dublin,12,7,4,3196.9,2,9,1456,8dauozsw0x@techoptima.com,In Development
Vendor-2247,PowerSolutions,Hardware,24081.7,13,Stockholm,12,13,12,3070.4,3,14,1863,2_gzdtd1pb@powersolutions.com,In Development
Vendor-2248,CoolIT,Renewable Energy,18097.5,25,Paris,48,6,6,3121.66,4,16,10664,f571f3w9gg@coolit.com,In Development
Vendor-2249,TechOptima,Software,8456.0,29,Amsterdam,24,7,2,2595.17,4,17,2337,z-a6sleg7y@techoptima.com,Pending
Vendor-2250,CoolIT,Software,13781.5,26,Paris,12,22,10,3221.98,3,19,1712,f0o-3_8aco@coolit.com,On Hold
Vendor-2251,TechOptima,Monitoring,14168.4,17,Paris,48,6,8,1762.26,4,4,1848,ga1rmhempi@techoptima.com,In Development
Vendor-2252,EcoInfra,Software,17625.0,25,Berlin,24,18,7,2510.11,2,16,1969,lj4xz6nms-@ecoinfra.com,Active
Vendor-2253,TechOptima,Renewable Energy,24080.9,24,Rome,12,8,6,1211.29,4,11,1987,0bbn17jxal@techoptima.com,Active
Vendor-2254,TechOptima,Software,12788.8,28,Stockholm,48,20,4,2095.53,1,6,2146,toa_8jkuls@techoptima.com,In Development
Vendor-2255,TechOptima,Hardware,16713.3,17,London,24,21,2,3466.91,4,17,3535,2m04r79s9g@techoptima.com,Active
Vendor-2256,EcoInfra,Software,12775.4,12,Paris,60,15,13,3045.02,3,5,5483,phmnmaz74s@ecoinfra.com,In Development
Vendor-2257,EcoInfra,Renewable Energy,23039.4,15,Lisbon,12,23,5,661.73,5,14,8576,1hjiaycaof@ecoinfra.com,Cancelled
Vendor-2258,TechOptima,Monitoring,24149.0,20,Amsterdam,48,23,11,3679.82,3,4,5863,0h5tj-xddj@techoptima.com,Inactive
Vendor-2259,PowerSolutions,Renewable Energy,19803.9,13,Amsterdam,60,20,5,3185.06,3,10,8822,-bgzf5n59b@powersolutions.com,Active
Vendor-2260,EcoInfra,Hardware,10216.4,18,Paris,36,11,12,2256.03,3,19,4306,9jc2-ij74_@ecoinfra.com,Active
Vendor-2261,CoolIT,Hardware,17368.7,27,Berlin,36,21,11,3194.06,4,15,5668,a8e57p226y@coolit.com,Active
Vendor-2262,CoolIT,Renewable Energy,10055.7,27,Vienna,24,15,8,768.41,4,3,1006,tz3recushj@coolit.com,Active
Vendor-2263,PowerSolutions,Monitoring,16486.9,11,Amsterdam,36,20,2,3888.1,3,10,10330,8wu26xd2yv@powersolutions.com,Active
Vendor-2264,TechOptima,Renewable Energy,12789.8,28,Stockholm,24,7,11,3233.97,2,8,3383,ifjlui77_0@techoptima.com,Active
Vendor-2265,EcoInfra,Renewable Energy,20279.7,16,Amsterdam,60,8,6,1587.52,4,11,6974,yglv6mmru3@ecoinfra.com,Active
Vendor-2266,PowerSolutions,Software,22930.6,23,Lisbon,24,21,4,603.56,3,18,3163,zred0r-7yl@powersolutions.com,Active
Vendor-2267,TechOptima,Hardware,5280.1,28,Vienna,24,9,4,3368.44,4,9,7391,5m682hmy2m@techoptima.com,In Development
Vendor-2268,GreenCompute,Software,23277.6,18,Amsterdam,60,14,7,4412.41,3,18,10732,1kod30fusu@greencompute.com,Inactive
Vendor-2269,CoolIT,Renewable Energy,10174.2,16,Rome,60,5,1,1015.08,4,17,7168,xkgernye-b@coolit.com,In Development
Vendor-2270,PowerSolutions,Hardware,19469.4,11,London,60,12,13,4534.58,4,13,9138,0kdfyq38-0@powersolutions.com,On Hold
Vendor-2271,EcoInfra,Renewable Energy,9485.7,26,Rome,60,11,5,4266.54,3,9,5705,_csveu7bym@ecoinfra.com,On Hold
Vendor-2272,GreenCompute,Hardware,11894.8,29,Amsterdam,48,11,11,2638.19,3,13,2374,dswp74ptw2@greencompute.com,Active
Vendor-2273,GreenCompute,Hardware,17283.4,18,Amsterdam,24,14,7,2240.17,3,6,7601,_c5l8h38fi@greencompute.com,Cancelled
Vendor-2274,GreenCompute,Hardware,8159.5,20,Stockholm,24,19,6,1558.13,3,3,3543,sm7cu1nbzr@greencompute.com,Active
Vendor-2275,TechOptima,Monitoring,9642.4,10,Rome,36,10,11,773.9,3,9,1299,iqy1mxdjcq@techoptima.com,Active
Vendor-2276,CoolIT,Monitoring,14569.3,15,Stockholm,24,18,5,1734.63,4,16,9506,4aj34qj9fp@coolit.com,Active
Vendor-2277,EcoInfra,Software,7372.1,24,Dublin,12,24,12,4187.54,1,10,6446,nr42vn0buu@ecoinfra.com,Pending
Vendor-2278,EcoInfra,Software,7693.3,22,Amsterdam,12,17,10,2668.03,3,18,1310,yu686w198j@ecoinfra.com,Active
Vendor-2279,TechOptima,Renewable Energy,18389.7,23,Stockholm,12,10,4,698.01,4,8,1588,logpkdmgus@techoptima.com,On Hold
Vendor-2280,PowerSolutions,Hardware,24977.5,23,Lisbon,12,14,10,2840.12,4,13,10985,yz24k_uros@powersolutions.com,Active
Vendor-2281,TechOptima,Hardware,24736.6,19,Berlin,24,22,8,3795.59,5,9,4475,-0l01rm4kh@techoptima.com,In Development
Vendor-2282,TechOptima,Hardware,14968.3,22,Rome,60,18,9,3892.43,3,16,3784,rjz3nao7wo@techoptima.com,In Development
Vendor-2283,TechOptima,Software,20194.1,16,Dublin,36,7,11,4331.3,3,11,9710,92w3lpliqz@techoptima.com,In Development
Vendor-2284,GreenCompute,Renewable Energy,17455.2,22,Amsterdam,60,11,9,3740.4,3,12,4676,-pmkmls8yi@greencompute.com,Inactive
Vendor-2285,GreenCompute,Renewable Energy,5123.1,16,Amsterdam,24,7,12,535.51,4,5,8134,h0raww9x8x@greencompute.com,On Hold
Vendor-2286,GreenCompute,Renewable Energy,23043.8,21,London,36,7,3,2377.79,1,17,2555,18jq01487n@greencompute.com,Pending
Vendor-2287,TechOptima,Hardware,20699.0,22,Paris,12,14,9,2009.38,3,16,3176,amzrmqy3if@techoptima.com,Pending
Vendor-2288,GreenCompute,Software,9587.6,21,Stockholm,24,21,2,2549.03,1,4,3975,5-i4o93mdu@greencompute.com,Active
Vendor-2289,TechOptima,Software,24398.4,17,Lisbon,60,23,1,4067.29,5,18,2380,8cwrba67a5@techoptima.com,Active
Vendor-2290,CoolIT,Hardware,12572.3,22,Berlin,36,17,8,672.11,5,13,7338,jlo7ewme7b@coolit.com,Pending
Vendor-2291,GreenCompute,Monitoring,12825.5,27,Rome,24,19,9,3522.57,5,9,1161,h917iyalqf@greencompute.com,In Development
Vendor-2292,PowerSolutions,Software,18329.2,28,Dublin,24,15,12,2328.37,4,5,2536,j7kwg-3wdl@powersolutions.com,Inactive
Vendor-2293,CoolIT,Software,18072.1,26,Paris,48,16,8,4993.1,1,15,2980,jhhjx_4tis@coolit.com,Pending
Vendor-2294,EcoInfra,Software,18465.7,10,Paris,24,20,3,1812.32,5,12,4897,kmyfh5ed50@ecoinfra.com,Inactive
Vendor-2295,PowerSolutions,Software,5481.2,22,Dublin,48,5,7,2704.05,4,16,9305,ddya11b7jo@powersolutions.com,In Development
Vendor-2296,PowerSolutions,Monitoring,11684.4,12,Rome,24,7,3,4762.6,3,16,9329,h3qct2zotp@powersolutions.com,On Hold
Vendor-2297,GreenCompute,Hardware,5253.1,23,Lisbon,36,24,1,1244.81,5,13,4489,krn5vo2244@greencompute.com,Active
Vendor-2298,GreenCompute,Monitoring,11790.4,18,Vienna,36,24,9,3090.39,1,6,2056,s59pp2t27s@greencompute.com,Inactive
Vendor-2299,TechOptima,Monitoring,21819.8,22,Rome,24,8,12,3309.21,5,15,8202,0ypsyxvdg_@techoptima.com,In Development
Vendor-2300,EcoInfra,Monitoring,10246.1,27,Vienna,12,20,10,3285.76,4,12,3437,5v5z3dri7-@ecoinfra.com,Active
Vendor-2301,PowerSolutions,Software,8528.1,12,Paris,24,9,12,3932.14,5,4,8265,0owcrb1un9@powersolutions.com,In Development
Vendor-2302,GreenCompute,Hardware,23467.6,17,Lisbon,12,8,2,1109.98,4,5,6601,xo6pwobjvg@greencompute.com,Active
Vendor-2303,PowerSolutions,Hardware,9564.7,21,Lisbon,36,20,7,3710.33,3,15,9319,balnwsf_9y@powersolutions.com,Inactive
Vendor-2304,PowerSolutions,Hardware,14520.7,18,London,12,18,1,1228.93,5,7,4009,mkhmq01e7_@powersolutions.com,In Development
Vendor-2305,TechOptima,Renewable Energy,11719.9,20,Rome,24,9,9,2448.75,4,3,2384,6m6m5qxb9h@techoptima.com,Pending
Vendor-2306,CoolIT,Hardware,6723.9,12,Rome,36,14,3,4605.42,5,6,9527,u86igpz89m@coolit.com,Active
Vendor-2307,TechOptima,Software,9544.6,27,Paris,24,24,9,1218.15,4,4,10618,ayih2jr21v@techoptima.com,On Hold
Vendor-2308,PowerSolutions,Software,17562.1,23,Dublin,24,13,13,3665.26,5,10,2674,0lfff7chvi@powersolutions.com,Inactive
Vendor-2309,CoolIT,Renewable Energy,6658.2,20,Berlin,48,20,12,3391.29,4,15,10951,gfj4kez-n7@coolit.com,In Development
Vendor-2310,CoolIT,Hardware,5786.6,11,Dublin,36,18,12,3774.38,5,6,10971,h7p54l16fc@coolit.com,Active
Vendor-2311,EcoInfra,Renewable Energy,8204.0,25,Lisbon,60,15,9,4581.85,5,17,5861,p793e6v1sy@ecoinfra.com,Active
Vendor-2312,GreenCompute,Software,10808.4,26,Stockholm,12,23,2,4132.21,3,12,9391,7yo867ytkl@greencompute.com,Active
Vendor-2313,CoolIT,Software,19240.6,24,London,36,17,4,2949.21,4,3,6769,2-nyoxszya@coolit.com,Cancelled
Vendor-2314,CoolIT,Renewable Energy,14742.2,17,Rome,48,13,8,1429.33,4,18,3646,r9i--st59v@coolit.com,In Development
Vendor-2315,GreenCompute,Software,14963.6,25,Rome,12,19,5,1173.21,4,19,7633,6nugebq0a4@greencompute.com,In Development
Vendor-2316,EcoInfra,Software,12446.2,24,Amsterdam,48,10,13,786.34,3,19,2427,epbauacxab@ecoinfra.com,Active
Vendor-2317,CoolIT,Software,20723.4,22,Amsterdam,60,15,4,2689.92,4,18,6268,2l08q1ysgg@coolit.com,Cancelled
Vendor-2318,EcoInfra,Renewable Energy,5844.4,11,Berlin,12,20,6,4409.87,4,4,2501,5wkhiwk8v3@ecoinfra.com,Active
Vendor-2319,EcoInfra,Monitoring,16742.2,15,Rome,36,19,13,1477.15,4,18,1051,4bsw0x4fti@ecoinfra.com,Pending
Vendor-2320,CoolIT,Renewable Energy,24179.7,24,Berlin,60,13,4,4564.14,4,13,6306,cfr14yakqx@coolit.com,In Development
Vendor-2321,GreenCompute,Renewable Energy,16429.2,28,Amsterdam,36,10,4,1194.63,4,15,2593,p1s0lq_yc7@greencompute.com,In Development
Vendor-2322,EcoInfra,Hardware,19758.8,21,London,36,22,12,4502.89,2,9,7941,vtq16i8ncy@ecoinfra.com,Pending
Vendor-2323,GreenCompute,Hardware,7962.7,19,Lisbon,24,10,11,3636.75,2,7,3963,ij4zula02y@greencompute.com,On Hold
Vendor-2324,PowerSolutions,Renewable Energy,16497.1,21,Lisbon,12,19,7,1695.42,3,7,8211,z_di5_vmf4@powersolutions.com,Active
Vendor-2325,CoolIT,Software,11295.5,24,Rome,60,20,9,4907.7,4,15,4709,cwwd4_9xlr@coolit.com,Inactive
Vendor-2326,TechOptima,Renewable Energy,19162.8,27,Amsterdam,36,12,6,2496.34,4,17,4888,gy2vkohjkr@techoptima.com,Active
Vendor-2327,CoolIT,Software,8601.7,14,London,60,18,13,1316.58,3,18,2387,5ptxtb8j_8@coolit.com,Active
Vendor-2328,GreenCompute,Software,16530.0,24,Amsterdam,12,15,8,3583.12,4,16,10354,d9-izuzflc@greencompute.com,Active
Vendor-2329,CoolIT,Hardware,15274.3,18,Berlin,36,20,6,1239.74,4,19,2379,ri5bjsgzb2@coolit.com,Active
Vendor-2330,PowerSolutions,Monitoring,19583.9,13,Paris,36,7,5,4507.94,4,3,7227,b8zvex7day@powersolutions.com,Cancelled
Vendor-2331,EcoInfra,Monitoring,18367.3,26,Berlin,12,20,5,4654.78,4,17,7094,e7r-lnnids@ecoinfra.com,Cancelled
Vendor-2332,TechOptima,Renewable Energy,19838.4,29,Amsterdam,12,17,4,819.56,1,15,10653,w2iyqf9lx0@techoptima.com,On Hold
Vendor-2333,GreenCompute,Hardware,23463.8,20,Rome,36,9,12,2662.78,4,10,4410,ob6cma2rlu@greencompute.com,Inactive
Vendor-2334,GreenCompute,Monitoring,16465.0,19,Vienna,24,13,1,787.91,4,16,1304,s6v36e_qjx@greencompute.com,Cancelled
Vendor-2335,TechOptima,Monitoring,12987.6,16,Lisbon,24,19,3,2168.01,5,11,3741,s-4a-kg09v@techoptima.com,In Development
Vendor-2336,CoolIT,Renewable Energy,14976.7,19,London,48,10,12,3685.72,4,18,1910,isj7cre2gx@coolit.com,In Development
Vendor-2337,TechOptima,Renewable Energy,18857.7,17,Stockholm,24,16,4,2152.33,4,17,5818,ba_s8b8q76@techoptima.com,Active
Vendor-2338,GreenCompute,Hardware,9756.3,12,Stockholm,24,9,2,4693.33,4,17,2814,ceyyugw6pk@greencompute.com,In Development
Vendor-2339,CoolIT,Renewable Energy,8831.8,13,Berlin,24,6,5,1553.76,3,5,7615,7ut281ggiq@coolit.com,On Hold
Vendor-2340,GreenCompute,Software,6777.3,26,Dublin,60,6,4,1311.59,5,13,2523,eau-x27zfw@greencompute.com,Active
Vendor-2341,GreenCompute,Monitoring,13025.8,11,Amsterdam,36,9,13,3439.39,4,14,2984,69_1gv-5oo@greencompute.com,Inactive
Vendor-2342,PowerSolutions,Renewable Energy,6546.7,19,Paris,48,13,1,4617.75,5,14,1796,4mo-5v4ck9@powersolutions.com,On Hold
Vendor-2343,EcoInfra,Renewable Energy,7294.1,23,Lisbon,12,16,1,544.31,3,9,10022,cvt66cxuh4@ecoinfra.com,On Hold
Vendor-2344,EcoInfra,Hardware,22601.3,15,Rome,48,22,3,4142.84,4,17,7762,mjnynoyb23@ecoinfra.com,Cancelled
Vendor-2345,TechOptima,Hardware,17007.8,17,Berlin,36,13,9,2883.94,2,19,1056,7wue0pm3f5@techoptima.com,Active
Vendor-2346,CoolIT,Software,24055.9,27,Berlin,36,15,3,811.2,4,17,6938,vpv7domij7@coolit.com,Inactive
Vendor-2347,GreenCompute,Renewable Energy,12337.7,26,Dublin,60,5,3,3476.67,4,14,8152,rm20ddg89c@greencompute.com,Pending
Vendor-2348,EcoInfra,Monitoring,12232.0,12,Paris,60,24,3,2390.25,4,13,2545,803fcfsgpw@ecoinfra.com,On Hold
Vendor-2349,TechOptima,Monitoring,22116.1,22,Rome,12,9,4,2393.8,3,8,4250,a6j2slpcqq@techoptima.com,Active
Vendor-2350,CoolIT,Software,16553.1,28,Lisbon,48,13,3,896.82,4,14,2778,inpw-w7o20@coolit.com,In Development
Vendor-2351,CoolIT,Software,16308.2,11,Dublin,48,15,2,3573.22,4,9,1611,b_vuej0295@coolit.com,In Development
Vendor-2352,CoolIT,Software,16183.6,12,Amsterdam,24,5,12,989.72,3,19,7466,yjsk2drw1x@coolit.com,Active
Vendor-2353,TechOptima,Hardware,21228.9,15,London,48,19,6,2682.48,3,11,2354,0466xm0tbj@techoptima.com,Active
Vendor-2354,GreenCompute,Renewable Energy,18479.8,26,Rome,12,18,6,4238.62,5,16,8642,cd0b2fhgo3@greencompute.com,Inactive
Vendor-2355,TechOptima,Software,8781.5,24,London,48,24,8,3851.18,3,16,10490,4jwvrfd6t0@techoptima.com,Active
Vendor-2356,TechOptima,Renewable Energy,19059.5,24,Dublin,12,21,10,1443.91,4,7,1437,gy6iawz2du@techoptima.com,In Development
Vendor-2357,PowerSolutions,Software,15860.6,15,Rome,24,19,2,4192.67,4,3,1011,o16jha79vm@powersolutions.com,In Development
Vendor-2358,PowerSolutions,Monitoring,7364.7,17,Berlin,36,7,4,4465.36,4,18,9097,tukds0y09n@powersolutions.com,On Hold
Vendor-2359,CoolIT,Hardware,11349.2,22,Stockholm,60,6,9,3829.39,5,6,7210,d6m0s_c-ve@coolit.com,Active
