Server ID,Uptime (%),Workload (CPU %),Temperature (°C),Timestamp,Server Location,Server Type,Memory Usage (%),Disk Usage (%),Error Rate (%),Carbon Emissions (kg CO2),Maintenance Status,Power State,Fan Speed (RPM),Latency (ms),Year,Month,Day
Server-2931,98.7,11,37,2023-03-31 18:58:46,Limerick,Mainframe,53,73,3,168.26,Needs Maintenance,On,3693,34,2023,3,31
Server-2932,95.7,78,26,2020-07-03 10:57:25,Galway,Enterprise,72,82,0,185.44,Needs Maintenance,On,2060,32,2020,7,3
Server-2933,96.4,54,41,2021-04-14 14:01:01,Kilkenny,Network Node,56,64,1,133.42,Inactive,Standby,3955,60,2021,4,14
Server-2934,97.2,97,44,2024-02-03 05:25:06,Cork,Mainframe,90,74,0,107.56,Inactive,Standby,3686,16,2024,2,3
Server-2935,97.1,44,44,2024-01-24 13:44:54,Carlow,Network Node,65,74,0,155.04,Active,On,3550,63,2024,1,24
Server-2936,97.5,91,28,2025-02-14 04:40:44,Limerick,Backup Server,50,63,4,151.14,Out of Service,On,2764,81,2025,2,14
Server-2937,95.1,62,25,2021-07-18 18:59:09,Carlow,Mainframe,69,61,2,68.1,Active,On,2805,83,2021,7,18
Server-2938,98.7,63,42,2022-10-03 07:46:04,Kilkenny,Enterprise,75,89,1,110.67,Needs Maintenance,On,3511,64,2022,10,3
Server-2939,96.6,43,36,2021-04-28 06:11:14,Limerick,Network Node,53,61,0,186.3,Needs Maintenance,On,3317,28,2021,4,28
Server-2940,98.5,14,30,2024-11-11 15:51:33,Cork,Edge,86,65,1,127.48,Inactive,On,4876,32,2024,11,11
Server-2941,99.3,98,35,2021-06-07 14:21:49,Galway,Network Node,67,74,1,173.07,Retired,On,4070,67,2021,6,7
Server-2942,98.4,16,33,2024-05-28 12:39:07,Mayo,Mainframe,66,60,4,97.47,Needs Maintenance,On,4742,33,2024,5,28
Server-2943,98.4,74,32,2022-10-04 13:26:46,Dublin,Cloud,71,54,4,156.27,Needs Maintenance,On,2058,56,2022,10,4
Server-2944,97.9,60,41,2021-11-16 21:59:46,Galway,Enterprise,93,63,2,156.18,Retired,On,4308,84,2021,11,16
Server-2945,95.0,25,29,2021-05-25 03:01:00,Limerick,Network Node,93,93,4,164.96,Needs Maintenance,On,3688,99,2021,5,25
Server-2946,99.5,28,28,2021-04-20 13:19:55,Dublin,Mainframe,83,78,2,131.14,Needs Maintenance,On,2265,53,2021,4,20
Server-2947,99.2,88,29,2020-05-13 10:51:17,Dublin,Edge,88,51,2,157.94,Active,On,2879,35,2020,5,13
Server-2948,96.0,3,39,2024-02-03 23:24:50,Galway,Enterprise,91,51,2,244.76,Active,On,3227,89,2024,2,3
Server-2949,95.9,26,30,2022-01-22 21:15:28,Carlow,Backup Server,57,61,2,170.97,Out of Service,Standby,3301,26,2022,1,22
Server-2950,95.2,41,29,2020-01-14 00:14:04,Mayo,Enterprise,75,54,2,223.62,Inactive,Standby,3593,38,2020,1,14
Server-2951,96.9,85,37,2022-09-22 18:01:48,Mayo,Edge,52,61,4,141.35,Needs Maintenance,Off,3694,27,2022,9,22
Server-2952,99.9,23,43,2023-10-05 16:48:55,Donegal,Edge,74,82,3,20.47,Active,On,4364,82,2023,10,5
Server-2953,95.5,18,27,2023-12-03 09:40:27,Carlow,Mainframe,86,59,1,187.57,Needs Maintenance,On,2417,62,2023,12,3
Server-2954,97.8,40,32,2023-04-30 11:55:00,Donegal,Network Node,85,84,4,248.26,Needs Maintenance,Standby,2157,26,2023,4,30
Server-2955,96.3,90,38,2024-12-30 00:39:40,Carlow,Enterprise,64,62,0,156.9,Under Repair,On,3269,62,2024,12,30
Server-2956,99.3,82,39,2024-09-07 09:11:34,Galway,Cloud,56,88,3,121.46,Needs Maintenance,On,2593,78,2024,9,7
Server-2957,97.5,12,32,2021-05-16 01:33:15,Galway,Edge,80,89,4,154.45,Needs Maintenance,On,2219,7,2021,5,16
Server-2958,99.3,94,32,2021-12-10 22:55:46,Galway,Edge,64,92,4,208.32,Active,On,2465,51,2021,12,10
Server-2959,99.6,65,37,2021-01-07 08:54:33,Kilkenny,Enterprise,62,59,0,156.82,Active,Standby,2448,17,2021,1,7
Server-2960,98.2,90,29,2024-06-29 11:12:12,Donegal,Backup Server,71,64,3,116.25,Under Repair,On,3721,10,2024,6,29
Server-2961,96.4,63,37,2022-10-06 04:10:57,Carlow,Edge,93,87,4,100.65,Active,On,2705,10,2022,10,6
Server-2962,97.2,71,36,2023-05-13 16:17:57,Limerick,Edge,72,58,3,185.73,Needs Maintenance,On,2388,75,2023,5,13
Server-2963,98.2,11,35,2020-03-25 13:42:39,Dublin,Network Node,52,75,1,306.58,Active,On,2134,80,2020,3,25
Server-2964,98.3,28,39,2021-11-01 01:58:56,Limerick,Mainframe,69,51,0,91.51,Out of Service,On,4897,70,2021,11,1
Server-2965,95.3,28,39,2023-03-23 14:07:50,Kilkenny,Mainframe,68,83,4,181.32,Needs Maintenance,On,4389,36,2023,3,23
Server-2966,96.8,85,35,2021-10-31 04:13:12,Carlow,Edge,79,71,0,184.39,Needs Maintenance,On,3500,92,2021,10,31
Server-2967,97.7,29,33,2023-01-14 18:47:18,Carlow,Backup Server,91,61,1,93.94,Out of Service,On,4478,37,2023,1,14
Server-2968,96.7,72,41,2025-03-05 01:24:41,Cork,Cloud,81,66,4,190.28,Active,Off,3243,25,2025,3,5
Server-2969,97.9,68,44,2022-06-23 12:39:40,Carlow,Backup Server,90,67,0,251.8,Inactive,Off,2486,98,2022,6,23
Server-2970,95.9,99,27,2023-07-11 04:41:27,Kilkenny,Edge,88,93,2,197.76,Active,Standby,4935,25,2023,7,11
Server-2971,95.2,12,25,2022-06-12 15:02:53,Mayo,Cloud,79,70,1,131.67,Retired,On,4900,1,2022,6,12
Server-2972,96.7,1,38,2024-12-25 03:24:25,Dublin,Cloud,73,71,3,81.93,Active,On,2845,55,2024,12,25
Server-2973,97.8,32,31,2023-03-02 15:12:37,Carlow,Cloud,86,70,3,172.39,Inactive,On,3011,54,2023,3,2
Server-2974,95.1,3,43,2022-03-18 18:21:18,Cork,Cloud,61,84,0,142.73,Active,Standby,2664,51,2022,3,18
Server-2975,98.1,55,43,2024-03-25 06:33:05,Cork,Enterprise,93,87,0,182.88,Active,Off,3823,47,2024,3,25
Server-2976,96.8,73,25,2023-01-10 04:21:28,Dublin,Edge,66,74,1,135.03,Active,On,2093,35,2023,1,10
Server-2977,100.0,56,32,2024-11-22 16:49:10,Limerick,Backup Server,58,85,3,104.27,Out of Service,On,3386,37,2024,11,22
Server-2978,98.9,96,44,2021-09-30 04:37:22,Kilkenny,Enterprise,64,62,0,153.63,Needs Maintenance,Standby,2050,11,2021,9,30
Server-2979,96.5,1,41,2022-11-11 15:20:05,Carlow,Cloud,74,68,2,208.23,Needs Maintenance,Standby,4093,98,2022,11,11
Server-2980,99.9,62,31,2021-02-03 16:08:30,Galway,Network Node,61,64,2,190.68,Needs Maintenance,On,2933,94,2021,2,3
Server-2981,96.4,11,27,2020-03-12 20:50:08,Galway,Mainframe,63,59,4,135.92,Active,On,2227,1,2020,3,12
Server-2982,95.5,15,40,2022-06-01 15:04:06,Cork,Edge,69,56,4,91.04,Under Repair,Standby,2899,55,2022,6,1
Server-2983,95.1,59,29,2025-03-20 02:18:53,Dublin,Edge,94,92,1,135.49,Out of Service,On,2087,58,2025,3,20
Server-2984,98.9,98,33,2021-10-11 02:32:08,Galway,Enterprise,86,73,0,134.2,Retired,On,2328,93,2021,10,11
Server-2985,96.6,55,27,2020-07-06 22:02:44,Cork,Cloud,76,62,1,147.48,Active,On,3760,57,2020,7,6
Server-2986,99.9,72,36,2020-06-21 11:56:56,Cork,Cloud,79,90,1,248.98,Active,Off,2572,29,2020,6,21
Server-2987,98.1,2,42,2022-03-23 07:38:47,Kilkenny,Backup Server,74,76,2,134.49,Inactive,Standby,3756,9,2022,3,23
Server-2988,95.8,91,36,2020-02-18 02:57:43,Carlow,Enterprise,89,56,0,156.61,Retired,On,2056,83,2020,2,18
Server-2989,96.7,51,32,2023-10-23 19:32:46,Kilkenny,Backup Server,77,55,3,188.86,Under Repair,On,4686,22,2023,10,23
Server-2990,97.6,15,26,2020-09-29 10:22:58,Dublin,Edge,66,65,2,175.35,Active,Standby,4409,16,2020,9,29
Server-2991,98.6,82,30,2024-09-18 05:46:11,Galway,Enterprise,75,54,0,223.28,Inactive,On,4094,86,2024,9,18
Server-2992,98.0,74,39,2021-04-07 00:40:00,Carlow,Mainframe,56,86,3,122.82,Out of Service,Off,2373,52,2021,4,7
Server-2993,96.3,45,26,2022-05-14 18:48:15,Mayo,Edge,88,62,3,116.86,Under Repair,On,2732,45,2022,5,14
Server-2994,97.4,30,35,2020-11-13 21:50:01,Donegal,Cloud,69,75,4,131.61,Out of Service,On,3661,66,2020,11,13
Server-2995,96.1,0,25,2021-04-23 13:21:56,Mayo,Backup Server,92,66,3,103.51,Active,Standby,2447,20,2021,4,23
Server-2996,96.7,54,37,2022-04-04 03:53:21,Dublin,Backup Server,57,60,2,152.72,Out of Service,On,3059,69,2022,4,4
Server-2997,96.4,29,35,2022-11-20 10:36:58,Cork,Network Node,77,63,4,157.81,Active,Standby,4594,92,2022,11,20
Server-2998,99.5,84,39,2023-05-29 18:24:12,Carlow,Backup Server,64,71,1,133.35,Under Repair,Standby,2461,20,2023,5,29
Server-2999,98.9,78,36,2023-12-03 11:44:58,Galway,Backup Server,66,88,1,177.35,Active,On,3537,91,2023,12,3
Server-3000,97.7,15,42,2022-05-10 04:28:14,Cork,Network Node,76,80,3,178.79,Needs Maintenance,On,3606,16,2022,5,10
Server-3001,95.9,67,36,2020-01-13 23:40:58,Cork,Edge,75,90,3,113.49,Out of Service,On,4318,38,2020,1,13
Server-3002,98.0,87,41,2023-08-07 04:03:40,Limerick,Edge,91,84,2,178.73,Needs Maintenance,On,4891,85,2023,8,7
Server-3003,96.8,39,44,2021-11-09 23:20:29,Galway,Cloud,64,90,3,92.32,Out of Service,On,3502,36,2021,11,9
Server-3004,95.2,86,43,2024-08-17 15:16:59,Mayo,Network Node,62,84,0,103.62,Needs Maintenance,On,4279,95,2024,8,17
Server-3005,98.4,16,30,2021-07-17 01:16:06,Mayo,Enterprise,69,78,2,221.54,Under Repair,Standby,3672,99,2021,7,17
Server-3006,96.3,98,28,2023-11-14 15:33:50,Donegal,Enterprise,66,78,1,138.64,Out of Service,On,3941,41,2023,11,14
Server-3007,96.2,25,40,2023-07-25 03:05:36,Kilkenny,Enterprise,74,77,4,139.88,Inactive,On,3277,92,2023,7,25
Server-3008,98.3,34,38,2023-11-05 05:16:05,Mayo,Enterprise,70,69,3,233.35,Inactive,On,4269,75,2023,11,5
Server-3009,99.4,78,26,2024-08-21 13:54:37,Dublin,Backup Server,57,54,3,158.77,Needs Maintenance,On,2106,33,2024,8,21
Server-3010,96.4,14,34,2021-04-17 16:30:38,Mayo,Network Node,66,77,4,137.06,Needs Maintenance,On,3788,45,2021,4,17
Server-3011,98.9,26,35,2022-05-21 19:59:14,Dublin,Network Node,85,80,4,105.02,Needs Maintenance,On,4967,61,2022,5,21
Server-3012,99.4,71,34,2022-11-13 02:04:00,Cork,Cloud,83,71,2,173.27,Out of Service,On,2091,7,2022,11,13
Server-3013,96.1,14,40,2021-03-01 13:33:07,Carlow,Edge,93,77,2,222.47,Out of Service,On,2892,58,2021,3,1
Server-3014,99.6,71,36,2022-10-20 15:04:54,Limerick,Network Node,59,76,4,146.64,Retired,On,3551,4,2022,10,20
Server-3015,96.4,3,32,2021-08-09 17:57:52,Donegal,Network Node,80,75,4,214.43,Inactive,On,2400,57,2021,8,9
Server-3016,96.1,64,26,2021-05-14 22:14:33,Donegal,Edge,63,75,3,142.75,Active,Off,4254,64,2021,5,14
Server-3017,96.8,24,35,2022-10-27 02:03:37,Limerick,Mainframe,60,76,3,112.24,Under Repair,On,3483,13,2022,10,27
Server-3018,96.1,98,30,2024-06-25 20:18:09,Cork,Backup Server,60,77,3,125.7,Inactive,On,4971,97,2024,6,25
Server-3019,97.9,7,29,2024-08-02 09:06:50,Kilkenny,Enterprise,78,87,0,112.76,Needs Maintenance,On,2899,53,2024,8,2
Server-3020,97.4,48,27,2021-10-28 12:52:07,Carlow,Backup Server,65,68,0,218.87,Retired,Standby,4900,21,2021,10,28
Server-3021,98.3,16,36,2023-05-13 14:31:44,Kilkenny,Network Node,86,94,1,206.56,Retired,On,2660,73,2023,5,13
Server-3022,98.6,27,36,2025-02-24 18:55:11,Kilkenny,Network Node,68,56,2,169.49,Out of Service,On,4827,54,2025,2,24
Server-3023,95.4,69,26,2020-02-22 16:32:17,Galway,Backup Server,71,90,0,31.46,Under Repair,Standby,2075,51,2020,2,22
Server-3024,95.8,5,34,2020-11-21 06:57:31,Kilkenny,Enterprise,73,78,2,223.89,Active,On,3374,55,2020,11,21
Server-3025,98.9,54,33,2024-06-04 20:41:54,Galway,Network Node,92,73,3,130.93,Retired,On,3676,39,2024,6,4
Server-3026,95.3,0,32,2020-12-27 07:32:33,Cork,Edge,93,71,4,118.9,Under Repair,Off,3247,25,2020,12,27
Server-3027,98.3,66,39,2024-12-17 22:30:23,Kilkenny,Network Node,89,57,3,133.35,Out of Service,On,4104,60,2024,12,17
Server-3028,98.3,51,33,2022-10-05 13:40:45,Limerick,Cloud,88,69,4,151.99,Out of Service,On,3593,34,2022,10,5
Server-3029,98.7,72,30,2024-11-16 02:11:30,Carlow,Network Node,58,72,4,171.52,Active,Standby,4428,46,2024,11,16
Server-3030,96.1,78,36,2020-07-28 16:09:34,Mayo,Enterprise,78,61,1,204.39,Active,On,2093,75,2020,7,28
Server-3031,95.8,39,36,2023-06-03 07:31:35,Mayo,Edge,82,90,2,176.42,Retired,On,4501,23,2023,6,3
Server-3032,97.2,83,38,2020-07-26 16:59:24,Donegal,Network Node,91,77,4,151.44,Needs Maintenance,On,4759,29,2020,7,26
Server-3033,95.2,15,42,2021-12-16 18:51:26,Donegal,Backup Server,76,72,0,131.42,Needs Maintenance,On,4683,25,2021,12,16
Server-3034,99.2,73,41,2020-02-27 01:18:40,Donegal,Mainframe,77,70,0,106.1,Inactive,On,2094,25,2020,2,27
Server-3035,98.7,77,32,2021-02-12 21:19:53,Dublin,Edge,83,74,3,169.0,Active,On,4957,13,2021,2,12
Server-3036,99.4,15,29,2021-01-21 23:49:12,Donegal,Edge,94,82,3,176.48,Out of Service,Off,3691,70,2021,1,21
Server-3037,95.3,14,33,2021-02-26 04:01:02,Limerick,Backup Server,85,53,1,111.82,Under Repair,Off,3085,7,2021,2,26
Server-3038,99.6,40,31,2021-06-29 07:40:10,Galway,Mainframe,81,58,1,97.29,Needs Maintenance,On,3042,20,2021,6,29
Server-3039,98.8,89,44,2020-11-12 03:55:55,Limerick,Network Node,67,90,3,189.18,Active,On,3711,6,2020,11,12
Server-3040,95.6,9,29,2022-08-04 16:02:37,Carlow,Cloud,75,70,1,128.9,Active,Off,3608,7,2022,8,4
Server-3041,95.5,59,43,2025-02-02 19:20:42,Donegal,Backup Server,65,50,4,91.61,Inactive,Off,3590,67,2025,2,2
Server-3042,99.5,11,34,2021-02-14 14:30:25,Kilkenny,Enterprise,81,74,3,102.66,Under Repair,On,2056,97,2021,2,14
Server-3043,97.3,36,28,2024-08-08 09:02:49,Cork,Edge,82,81,1,175.81,Active,On,2482,81,2024,8,8
Server-3044,100.0,13,27,2022-04-28 10:19:53,Kilkenny,Backup Server,73,66,0,228.58,Needs Maintenance,On,3705,99,2022,4,28
Server-3045,98.2,24,28,2022-10-12 12:14:04,Cork,Cloud,92,92,1,200.78,Retired,Standby,2276,61,2022,10,12
Server-3046,98.4,93,44,2023-12-19 16:47:28,Galway,Enterprise,55,63,3,56.09,Out of Service,On,3474,42,2023,12,19
Server-3047,97.3,52,38,2021-09-25 12:00:29,Donegal,Enterprise,63,70,0,145.19,Inactive,Off,4000,5,2021,9,25
Server-3048,97.2,29,32,2020-09-15 10:12:09,Galway,Network Node,69,52,4,190.8,Retired,On,3728,51,2020,9,15
Server-3049,99.0,58,29,2024-08-31 22:28:51,Galway,Backup Server,75,85,2,76.21,Needs Maintenance,On,4875,35,2024,8,31
Server-3050,97.2,62,29,2024-10-05 18:03:42,Galway,Cloud,63,50,1,230.94,Active,On,3569,57,2024,10,5
Server-3051,97.5,98,35,2020-06-21 20:15:00,Dublin,Backup Server,89,91,1,59.92,Retired,On,4330,58,2020,6,21
Server-3052,97.0,78,30,2020-10-31 03:35:44,Donegal,Edge,93,66,2,180.24,Needs Maintenance,On,3647,59,2020,10,31
Server-3053,96.0,94,29,2021-03-24 23:13:11,Mayo,Edge,73,71,2,132.47,Active,On,3950,72,2021,3,24
Server-3054,99.2,17,25,2020-05-16 07:45:04,Cork,Backup Server,56,88,3,160.91,Active,Standby,4211,49,2020,5,16
Server-3055,96.1,70,38,2020-02-02 21:50:45,Kilkenny,Network Node,52,80,4,154.29,Active,Off,2300,38,2020,2,2
Server-3056,96.5,66,41,2024-07-29 04:06:27,Dublin,Edge,89,60,3,106.23,Needs Maintenance,On,2463,21,2024,7,29
Server-3057,98.0,4,26,2020-08-27 07:57:24,Galway,Backup Server,75,53,0,176.79,Active,Off,4602,36,2020,8,27
Server-3058,96.6,88,27,2023-02-02 13:02:34,Cork,Enterprise,69,86,3,138.66,Active,On,2854,99,2023,2,2
Server-3059,96.8,15,30,2024-07-06 00:45:45,Kilkenny,Backup Server,74,68,2,179.16,Needs Maintenance,Standby,4389,20,2024,7,6
Server-3060,95.0,78,42,2024-11-17 14:03:06,Limerick,Network Node,79,80,4,117.48,Needs Maintenance,On,3331,78,2024,11,17
Server-3061,99.0,83,36,2024-09-13 06:39:14,Galway,Enterprise,81,76,3,137.8,Needs Maintenance,On,3998,45,2024,9,13
Server-3062,97.5,40,30,2020-11-25 23:35:58,Dublin,Enterprise,56,67,0,177.83,Active,On,4311,46,2020,11,25
Server-3063,96.0,59,26,2023-01-06 02:10:23,Carlow,Backup Server,70,88,2,113.84,Needs Maintenance,On,4765,14,2023,1,6
Server-3064,98.6,85,42,2023-03-31 12:45:16,Galway,Mainframe,70,91,1,208.57,Active,On,4659,19,2023,3,31
Server-3065,98.3,34,37,2021-07-24 04:30:14,Galway,Mainframe,72,63,2,164.77,Active,Standby,4725,70,2021,7,24
Server-3066,96.9,26,40,2021-05-14 11:45:30,Kilkenny,Backup Server,61,54,0,249.14,Needs Maintenance,Standby,2190,51,2021,5,14
Server-3067,97.9,11,37,2021-06-22 13:22:10,Cork,Network Node,53,72,3,141.8,Retired,On,3763,94,2021,6,22
Server-3068,98.3,32,41,2024-07-12 01:48:52,Cork,Enterprise,68,92,3,163.66,Needs Maintenance,On,4782,3,2024,7,12
Server-3069,95.3,23,28,2023-04-14 23:09:45,Mayo,Network Node,54,86,3,138.72,Retired,On,3450,3,2023,4,14
Server-3070,97.1,25,30,2022-07-13 03:07:06,Mayo,Mainframe,50,91,1,150.28,Active,On,2256,51,2022,7,13
Server-3071,97.6,97,38,2024-07-16 08:09:43,Mayo,Network Node,80,75,0,177.78,Needs Maintenance,On,4223,54,2024,7,16
Server-3072,98.6,12,43,2021-07-17 06:47:31,Galway,Cloud,92,60,4,230.92,Out of Service,Off,4974,34,2021,7,17
Server-3073,96.9,91,37,2022-09-19 00:13:36,Mayo,Network Node,51,76,1,221.55,Inactive,Standby,4013,58,2022,9,19
Server-3074,95.9,19,35,2022-11-06 15:56:12,Donegal,Cloud,51,69,2,189.05,Inactive,Standby,2973,3,2022,11,6
Server-3075,95.4,71,39,2022-11-16 08:21:05,Cork,Network Node,60,63,0,96.63,Active,On,4916,93,2022,11,16
Server-3076,99.0,49,40,2022-05-04 17:31:22,Carlow,Cloud,58,88,0,131.58,Active,Standby,4373,21,2022,5,4
Server-3077,97.4,79,25,2024-05-30 01:27:18,Carlow,Cloud,52,91,4,179.22,Active,On,2955,85,2024,5,30
Server-3078,96.1,33,41,2021-11-10 06:55:57,Mayo,Cloud,82,88,0,110.2,Active,On,3181,3,2021,11,10
Server-3079,99.0,95,40,2022-08-11 02:10:31,Galway,Cloud,72,86,2,149.18,Active,On,3785,37,2022,8,11
Server-3080,99.1,29,29,2024-09-08 00:52:10,Cork,Edge,93,89,1,158.02,Retired,Standby,3612,17,2024,9,8
Server-3081,98.3,98,40,2023-06-30 22:35:42,Carlow,Edge,67,77,2,241.02,Under Repair,Standby,3455,22,2023,6,30
Server-3082,95.6,15,38,2021-09-23 23:40:19,Dublin,Backup Server,59,90,2,142.14,Active,Standby,2677,10,2021,9,23
Server-3083,96.5,47,28,2025-02-14 03:48:20,Mayo,Network Node,80,54,0,71.34,Retired,Standby,3487,44,2025,2,14
Server-3084,99.4,8,35,2022-10-03 08:09:43,Limerick,Mainframe,65,82,1,188.53,Out of Service,Off,3848,51,2022,10,3
Server-3085,95.6,53,27,2023-03-23 15:23:19,Kilkenny,Enterprise,94,80,4,202.24,Active,On,2155,8,2023,3,23
Server-3086,98.5,30,43,2023-04-28 05:40:24,Kilkenny,Edge,76,75,2,263.93,Inactive,On,2331,42,2023,4,28
Server-3087,96.3,18,26,2024-12-09 03:09:33,Carlow,Cloud,53,56,3,127.99,Needs Maintenance,On,2523,76,2024,12,9
Server-3088,95.2,33,37,2022-02-18 06:19:25,Cork,Edge,92,83,1,81.36,Inactive,Standby,3984,76,2022,2,18
Server-3089,98.4,61,37,2020-01-14 12:02:46,Galway,Cloud,50,52,0,167.63,Needs Maintenance,Off,2197,14,2020,1,14
Server-3090,96.3,79,33,2021-03-16 14:30:57,Carlow,Mainframe,61,73,2,176.22,Under Repair,Off,4769,17,2021,3,16
Server-3091,98.7,87,31,2021-08-06 21:14:24,Galway,Edge,89,56,2,178.92,Inactive,On,4175,17,2021,8,6
Server-3092,96.8,15,36,2022-10-27 16:09:43,Dublin,Enterprise,58,77,2,129.83,Inactive,On,2047,94,2022,10,27
Server-3093,96.1,78,40,2024-07-07 22:53:39,Kilkenny,Enterprise,92,94,2,171.41,Under Repair,On,4587,44,2024,7,7
Server-3094,99.5,30,42,2020-06-06 09:09:54,Carlow,Edge,78,81,2,155.33,Out of Service,On,2075,13,2020,6,6
Server-3095,96.8,51,40,2022-11-02 01:20:38,Limerick,Backup Server,86,56,2,121.84,Active,Off,4206,6,2022,11,2
Server-3096,99.6,55,29,2022-09-15 22:36:32,Galway,Edge,50,58,4,95.15,Out of Service,On,3114,83,2022,9,15
Server-3097,99.8,70,36,2025-02-28 02:30:27,Carlow,Enterprise,68,64,3,133.82,Under Repair,On,2109,26,2025,2,28
Server-3098,97.0,43,25,2023-04-29 22:28:11,Kilkenny,Mainframe,62,58,4,146.62,Under Repair,Standby,2176,77,2023,4,29
Server-3099,98.6,14,34,2021-07-21 02:35:21,Carlow,Network Node,58,83,4,184.34,Needs Maintenance,Off,3735,30,2021,7,21
Server-3100,97.0,65,33,2020-01-11 04:56:36,Cork,Edge,71,86,2,148.43,Active,On,2522,50,2020,1,11
Server-3101,98.3,85,42,2021-06-15 19:53:47,Mayo,Edge,74,53,2,124.4,Out of Service,On,4310,23,2021,6,15
Server-3102,98.9,23,28,2023-06-24 19:51:45,Kilkenny,Enterprise,58,87,2,176.84,Under Repair,On,3877,69,2023,6,24
Server-3103,98.2,88,25,2025-03-04 23:03:51,Cork,Enterprise,84,63,1,146.37,Needs Maintenance,On,2001,11,2025,3,4
Server-3104,96.4,60,44,2021-09-04 10:46:16,Limerick,Enterprise,91,67,0,115.26,Out of Service,On,4544,87,2021,9,4
Server-3105,96.5,11,37,2021-10-26 00:46:25,Limerick,Enterprise,58,90,0,167.04,Active,Off,2492,17,2021,10,26
Server-3106,99.3,13,29,2020-06-28 09:01:15,Limerick,Edge,56,53,3,183.41,Retired,On,4074,20,2020,6,28
Server-3107,97.8,33,42,2025-03-01 03:04:57,Donegal,Cloud,66,52,4,145.55,Out of Service,On,3432,30,2025,3,1
Server-3108,99.5,19,30,2021-12-26 00:19:23,Cork,Enterprise,61,68,4,232.5,Active,On,3325,77,2021,12,26
Server-3109,97.1,62,44,2024-03-18 13:09:45,Limerick,Backup Server,58,76,3,211.78,Under Repair,On,4378,83,2024,3,18
Server-3110,96.3,77,29,2020-07-26 18:15:47,Cork,Mainframe,55,79,3,176.07,Active,On,3017,31,2020,7,26
Server-3111,98.0,81,36,2022-01-15 01:40:10,Donegal,Mainframe,73,62,1,131.75,Active,On,4137,71,2022,1,15
Server-3112,99.5,34,36,2023-12-27 06:53:37,Mayo,Backup Server,68,82,3,58.99,Out of Service,Off,3246,68,2023,12,27
Server-3113,97.5,62,37,2024-10-29 17:27:54,Limerick,Backup Server,66,53,3,89.17,Needs Maintenance,On,4224,72,2024,10,29
Server-3114,96.4,80,29,2020-08-19 02:51:43,Donegal,Edge,63,84,3,194.51,Out of Service,Standby,4800,12,2020,8,19
Server-3115,96.1,47,44,2021-11-15 07:54:12,Carlow,Enterprise,50,68,2,103.81,Out of Service,On,3847,16,2021,11,15
Server-3116,97.2,44,41,2025-02-20 05:08:49,Carlow,Network Node,67,93,1,170.51,Out of Service,On,2523,60,2025,2,20
Server-3117,99.3,86,28,2022-05-18 02:00:28,Carlow,Backup Server,79,88,2,105.3,Active,On,3469,9,2022,5,18
Server-3118,96.4,85,31,2020-01-10 08:19:14,Cork,Enterprise,73,81,1,140.96,Active,On,3929,50,2020,1,10
Server-3119,97.8,48,28,2021-06-19 12:04:44,Limerick,Edge,65,91,0,125.98,Active,Standby,2921,9,2021,6,19
Server-3120,95.9,30,38,2022-02-28 22:15:56,Mayo,Backup Server,90,94,4,191.82,Needs Maintenance,On,2008,86,2022,2,28
Server-3121,98.7,28,39,2022-07-02 08:54:08,Galway,Network Node,67,54,4,195.33,Active,Off,4833,92,2022,7,2
Server-3122,97.3,24,43,2025-03-02 19:52:48,Kilkenny,Edge,60,66,0,69.14,Needs Maintenance,On,2280,52,2025,3,2
Server-3123,96.2,95,41,2023-02-15 09:41:12,Mayo,Cloud,86,84,3,217.47,Needs Maintenance,Off,2977,77,2023,2,15
Server-3124,98.8,94,42,2024-04-03 11:48:42,Galway,Mainframe,83,66,0,136.91,Under Repair,Standby,3258,46,2024,4,3
Server-3125,98.6,5,25,2023-07-14 13:32:01,Mayo,Backup Server,87,66,1,204.29,Needs Maintenance,On,3787,65,2023,7,14
Server-3126,95.2,36,33,2023-02-19 02:57:37,Kilkenny,Edge,51,74,0,215.77,Active,On,2107,35,2023,2,19
Server-3127,97.2,16,40,2023-07-23 10:24:46,Cork,Enterprise,85,90,4,121.81,Active,On,2245,24,2023,7,23
Server-3128,98.0,30,44,2022-06-09 08:09:03,Dublin,Enterprise,76,57,4,231.0,Inactive,On,2700,91,2022,6,9
Server-3129,96.3,57,30,2023-07-15 08:51:07,Carlow,Edge,57,77,3,60.58,Under Repair,On,4317,27,2023,7,15
Server-3130,95.3,20,41,2020-12-26 02:32:08,Cork,Mainframe,65,94,0,98.21,Active,Standby,2922,37,2020,12,26
Server-3131,96.4,1,38,2024-08-09 04:25:24,Dublin,Edge,64,68,3,129.08,Active,On,2085,27,2024,8,9
Server-3132,99.3,6,42,2020-06-14 13:18:29,Carlow,Edge,50,57,2,98.35,Needs Maintenance,On,4979,64,2020,6,14
Server-3133,96.7,90,28,2024-06-05 13:48:45,Limerick,Enterprise,75,58,1,77.68,Under Repair,On,4064,34,2024,6,5
Server-3134,98.9,21,30,2020-04-09 22:26:58,Donegal,Enterprise,80,67,3,201.31,Active,On,2779,72,2020,4,9
Server-3135,98.5,3,43,2020-03-12 15:58:41,Mayo,Enterprise,85,93,4,127.63,Needs Maintenance,On,4885,98,2020,3,12
Server-3136,99.8,90,36,2024-03-12 17:10:12,Cork,Backup Server,52,52,1,153.92,Active,Standby,4057,21,2024,3,12
